key,SSArat,treatments,hemisphere,broad,stimtype,vocZ,PIRZ,vocFR,PIRFR,BL_FR
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&54&3&good,1.68065761018914,T1,L,0,CON,1.15539181995744,-0.14983259949799,4.49116972526856,1.74358974358974,2.23076923076923
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&63&13&good,1.1271708127234,T1,L,0,CON,1.40351645576225,-0.145035801544599,4.87978584645996,1.64102564102564,2.02564102564103
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&70&10&good,0.610173544905148,T1,L,1,CON,-0.395400818628275,-0.185071947834079,2.04671347299512,2.35897435897436,3.1025641025641
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&72&3&good,0.87105457426313,T1,L,1,CON,0.432901015531383,0.0105031041432566,3.93521196604768,2.87179487179487,2.82051282051282
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&79&10&good,0.207491151936569,T1,L,0,CON,-0.10104211762522,-0.160501437953398,6.19526778260269,5.53846153846154,6.74358974358974
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&88&15&good,0.369601874570977,T1,L,0,CON,2.36162407497968,-0.173962362170272,30.7465350310071,12,13.7179487179487
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&89&14&good,0.5,T1,L,1,CON,-0.199655805465702,-0.44062763276703,0.381021198184133,0.102564102564103,0.564102564102564
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&95&13&good,0.278462674876941,T1,L,1,CON,-0.0815997091159182,-0.591651041396531,7.0899336069911,3.17948717948718,7.66666666666667
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&102&3&good,0.167652859960552,T1,L,1,CON,-0.10518823564493,-0.375016165591889,1.10567684366933,0.24,1.46
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&106&14&good,0.322967533324535,T1,L,1,CON,0.483944618926109,-0.390751589186161,8.86203399108424,3.44,6.24
